,Genes,6709.han,81F3.han,5411.han,5408.han,5217.han,5B89.han,4EFB.han,5728.han,5B57.han,6210.han
351,56E0.02.56,4.426692391334377e-05,8.447363910439577e-08,6.952844239081683e-05,0.0001233878497130037,8.106412759680133e-07,7.970728323421753e-12,8.98386211990935e-06,1.428712801232876e-07,1.405712510501059e-11,2.424662542904494e-05
352,56E0.02.57,6.398325843553854e-11,3.171380188165058e-05,9.754580994298544e-05,1.063136794772786e-13,5.691175148938662e-07,2.756918264554571e-10,1.645759076022896e-07,2.024438116034253e-12,6.473360127896654e-10,3.025577818433183e-07
353,56E0.02.58,4.219791980806834e-06,3.373671934216022e-09,2.026653232838723e-05,4.383065636929397e-07,2.263499001292334e-06,4.087538944052562e-08,0.000152441799392313,2.926713317593388e-09,5.449711423574054e-10,1.524547042064284e-06
354,56E0.02.59,2.630982862955649e-06,6.156598826608136e-10,3.053435213388635e-07,6.607148915061457e-21,1.185964962181658e-06,1.263593454119e-11,3.711514630378209e-18,8.644250487567832e-07,1.214028524724404e-07,1.824722990839352e-05
355,56E0.02.6,0.002235346774005535,1.226993670380469e-06,8.690371764679593e-05,2.227076121145602e-05,4.860681457421453e-10,1.067983529675044e-08,6.26699309485356e-08,1.791215119799589e-11,2.384835009007588e-09,7.7218933124955e-12
356,56E0.02.60,4.379378128357548e-09,0.0005288618211596717,6.450614188813013e-05,4.272671008061352e-06,2.973742920500043e-08,6.872742492808006e-07,7.212368970409557e-05,2.733703240641974e-08,1.111322573673432e-10,3.967581192475785e-07
357,56E0.02.61,6.010146659079505e-05,9.110012669271283e-05,4.262119968213044e-05,5.984205483326265e-05,1.852295914644662e-14,9.977259450895316e-11,4.460655045798671e-07,0.0001588654355182387,8.381196697964747e-08,2.400892338239059e-06
358,56E0.02.62,1.104922665447068e-05,1.359954724866354e-07,5.799313047743208e-07,9.789712907670098e-08,7.9196004974001e-06,8.279920356048833e-12,6.979668053734799e-05,2.013699494206091e-06,1.771095885782128e-11,2.473260161579995e-05
359,56E0.02.63,6.276062228027665e-05,9.721296193058625e-10,8.215758383374814e-09,1.122541912396357e-08,2.354672195495419e-05,1.268988892082919e-11,2.989291069061001e-07,2.070768988188204e-07,8.41977431851199e-09,7.656612415321955e-06
360,56E0.02.64,1.210552343638046e-08,1.208130401307885e-11,6.587486701177913e-05,2.365240624654435e-05,8.269315261159366e-07,4.630620711580195e-18,3.852132156865251e-05,2.257249007636547e-11,8.266852028507309e-18,0.0001244183773567993
361,56E0.02.65,3.345049106277496e-10,4.190192396022912e-08,5.79772623437314e-11,1.965980655040795e-08,1.34891322913993e-08,2.014197856960695e-06,1.185009767296224e-21,6.096546563502273e-06,4.859354681395415e-09,2.528529709152614e-09
362,56E0.02.66,0.001098297000617669,1.257808535585741e-09,1.466478942240671e-05,1.201345190799212e-05,2.905306003036255e-07,1.439339107119195e-10,0.0001496676178216364,3.515604224994113e-06,3.627446523932051e-10,1.492559391444113e-06
363,56E0.02.67,5.941888009153632e-08,1.469792078232122e-10,1.553146772162597e-05,1.379494274946748e-07,2.743090321075431e-05,4.361016699032393e-06,1.064377914494626e-12,9.170053734275517e-07,0.0003272306207082499,5.008522462766288e-09
364,56E0.02.68,1.170744818163552e-05,4.453633031192592e-08,0.001452827844742218,8.318901883791836e-12,2.760034014212307e-12,1.82018494121619e-09,8.48643580958086e-06,2.895537143597984e-08,4.534172100538645e-06,1.573795033948439e-05
365,56E0.02.69,8.227421986604711e-06,0.0001946102825742743,4.86643925741991e-05,5.686265280063123e-06,1.390389784203963e-06,7.315050049323479e-09,0.0003495751615218869,6.900048450128686e-06,4.435537548699078e-13,7.428939669735759e-05
366,56E0.02.7,8.254406777057613e-05,6.92778024325882e-07,0.0001185767833168437,1.022321715634721e-06,9.179196565182274e-08,4.624805151715023e-09,7.308404621326064e-06,1.89755121818462e-06,3.556887654377348e-08,1.008296971253826e-07
367,56E0.02.70,1.122494068263528e-05,0.0001263185376366274,0.0004088971730951743,0.0001644227415864678,6.746438793392457e-06,2.393185471486506e-05,6.249253189208417e-05,3.476377728699264e-07,1.834883246475587e-07,2.825386150061285e-06
368,56E0.02.71,6.23046934267547e-08,4.518804293102531e-05,7.137512427254274e-05,5.542588623349841e-08,7.63278700501575e-06,4.720514875778792e-09,1.094472704671334e-05,2.639354786753073e-09,3.77803337088188e-12,1.14641867696526e-06
369,56E0.02.72,0.0002985906422102335,7.839725435302783e-05,0.0002623422402668248,5.499820592412825e-07,8.482100751528067e-05,1.094513695658274e-08,6.581000920022588e-05,9.20580132557179e-05,9.164451895496756e-09,9.452266185598857e-05
370,56E0.02.73,2.542026145890191e-14,1.469487198324737e-18,3.749944863368462e-06,2.348799552139016e-06,1.803856768373084e-06,5.025884539837524e-11,3.754216706567037e-07,3.453555907963197e-17,3.513480985439953e-13,2.840787768559135e-08
371,56E0.02.74,5.780370847574677e-18,2.575543907533829e-21,0.000229382722005863,9.289752403944607e-23,1.161512310103599e-21,8.596068926008688e-10,2.830552183506546e-30,1.114618041086071e-20,3.057297379261991e-16,4.021714874310701e-17
372,56E0.02.75,9.031251625043547e-06,2.006673566749883e-09,0.0001163793089937035,1.841897304813897e-09,2.405878646478908e-05,6.951256902715851e-12,3.857567331489415e-05,3.034436086266287e-06,6.949126554233511e-08,4.895053113855707e-06
373,56E0.02.76,0.0002266481835229246,2.003210794723315e-05,6.290528612299857e-05,8.162923446907931e-13,2.615867111918706e-06,1.167188208588565e-10,6.550297718016482e-06,2.68657085768368e-05,8.531887699818511e-08,0.0001026064884280107
374,56E0.02.77,3.038406322982797e-07,2.149406484439396e-06,9.66598233671328e-09,6.198390576688499e-07,1.98189892783906e-05,4.443815413906728e-07,6.543306260062101e-05,8.383128395129116e-07,7.520505991550962e-05,2.441743592847865e-06
375,56E0.02.78,0.0007265054407706688,0.000175484665504014,0.0002084926656687167,2.102958403986554e-05,4.538711291758056e-08,1.545350069821164e-07,2.782855506659688e-06,5.312097267743117e-12,1.460379367859684e-11,5.152051507298895e-09
376,56E0.02.79,1.267514833104491e-12,6.915408729066853e-17,1.497873250861057e-05,7.388063635147525e-09,3.553612596546126e-12,1.344476268858899e-24,3.184006625901046e-06,2.391414467994382e-14,3.179941768255989e-14,4.255656535401475e-08
377,56E0.02.8,7.189033976153328e-05,2.79265253334355e-19,0.0002929559901418758,3.340740820938264e-16,7.228443920951462e-05,3.68708623894e-10,3.317615372324846e-05,4.865004404047163e-06,2.85895990821238e-10,1.954902861538193e-05
378,56E0.02.80,1.172806334592271e-05,0.0002420425209966949,0.0004610115398225589,1.960984639509107e-05,1.182975831621615e-05,1.316081379507374e-07,0.0004564060661357554,5.014358314773675e-07,1.247611029765976e-12,3.239472153993984e-05
379,56E0.02.81,3.066263190038487e-05,3.232679153860932e-05,1.210650448407448e-05,2.281192574409924e-07,1.375387651542073e-09,1.18567974137162e-13,0.0009491255028993616,7.063780339801705e-08,2.959037994769919e-09,1.386838035528384e-05
380,56E0.02.82,1.490742616677981e-05,4.443217230533134e-05,9.057531674553488e-05,4.554241388158655e-07,7.076295724042784e-09,1.964638851232521e-07,3.994807431320839e-31,9.24598738210975e-13,3.498406324808111e-08,2.41576838089807e-10
381,56E0.02.83,2.316798222565714e-14,4.069716279670223e-20,4.054122393748315e-05,1.547064602186843e-17,3.139131721997268e-12,5.764712762081575e-21,5.03311638854882e-12,1.768914054056914e-17,1.757340321502634e-08,5.426997421640265e-09
382,56E0.02.84,3.964929776007002e-05,1.091811878472749e-12,0.0001934242226375466,1.537730146565488e-13,1.721887254634545e-10,6.182459100482886e-09,9.2037404680878e-05,8.46910042591752e-08,4.58965292561651e-08,1.333461662901144e-09
383,56E0.02.85,3.850821385536469e-05,2.204626073837578e-08,0.000372399583925091,2.300867536561963e-11,2.09318111856396e-08,5.023279446089115e-09,1.633167721405452e-05,2.865396426303625e-08,2.119286429096318e-10,1.289222999831801e-05
384,56E0.02.86,2.600062870214306e-10,2.096350979514641e-15,0.0001239151239611534,2.646375825171284e-06,1.090926014748107e-10,3.997334944149864e-16,0.0002215249000201883,3.631162638755287e-18,8.465937545740768e-13,1.234868271375735e-06
385,56E0.02.87,2.52808622091471e-09,2.008618189978337e-10,0.0002664605160958011,5.584508757717134e-06,9.80019658804925e-07,3.706648011004455e-20,1.151777252194842e-12,3.488420282467996e-11,3.876098151820731e-12,1.345545301972028e-09
386,56E0.02.88,5.726245737542042e-05,1.470441291312063e-21,8.472209776644805e-06,6.615863871021223e-08,5.315023374480122e-09,5.014750815904778e-18,1.717403832342457e-09,2.0193829061432e-07,4.136411343907892e-10,2.281383480446229e-10
387,56E0.02.89,2.397880643272447e-05,6.126586679710781e-07,7.26055468299325e-05,8.935404336694232e-09,1.077787754965371e-06,5.267077598184986e-07,2.697396295391406e-07,3.975120120926246e-10,7.717187669274208e-07,3.226253584090968e-06
388,56E0.02.9,6.106140630585661e-06,3.165513324177545e-06,0.000989044060653022,0.0001915400762152615,2.630059302688658e-05,4.787217158047444e-10,9.227776225044131e-14,2.301992950171776e-09,7.49502001818783e-07,2.70190750649834e-07
389,56E0.02.90,1.543005148168039e-08,1.026451915708048e-05,8.35657491946188e-06,1.02118145922809e-09,5.383761132566802e-08,8.180125042780643e-08,9.714458279662021e-13,9.127911588671323e-12,1.652899899975399e-09,1.10410027763761e-07
390,56E0.02.91,1.700837836183437e-05,2.448860253312486e-07,0.0003056833467430464,3.713523446679685e-09,8.564590549198696e-10,1.764620102710524e-08,1.29054511962182e-06,1.336212304766586e-06,8.405028120808536e-09,8.72401721279751e-06
391,56E0.02.92,8.367824842919498e-06,3.434283236344321e-17,0.0002584392585643249,0.001322816109005253,2.922515058670707e-09,2.416797356733511e-11,1.421814621674743e-06,6.971533483594853e-06,5.040941980736396e-05,2.943595076159731e-09
392,56E0.02.93,0.0001280281839962289,2.286188517590901e-07,3.307888714780485e-05,1.177429343746031e-17,1.139692973783472e-08,5.413798480952943e-10,0.0005605940600660067,8.258929393067194e-07,1.788956922331369e-08,2.548013457747855e-06
393,56E0.02.94,0.001056870938491274,0.000101329140205548,1.503157644104884e-07,2.857899081793454e-08,0.0001196508786629205,4.96180108939462e-08,0.0001712709821850344,0.0001818383111457577,0.0001347747074882451,6.000627239588692e-05
394,56E0.02.95,6.650112585665608e-16,7.280645688372932e-15,9.714710025311245e-06,9.669185073338901e-12,1.13466571138672e-07,3.840032974976455e-16,1.035237464769622e-19,2.288406282276315e-11,5.367789001608628e-07,9.8477211222408e-12
395,56E0.02.96,8.976790241489419e-13,2.905819075147317e-13,2.253003580665407e-06,5.660467306035431e-06,2.398579799577171e-08,4.312272568444136e-14,4.750367603064731e-18,3.27876248863967e-13,5.27053005427811e-10,2.276077662013746e-10
396,56E0.02.97,7.511915160841568e-10,3.962448901808598e-06,2.153647199074649e-05,2.044027276130041e-10,1.31727073740395e-08,1.068128871106497e-06,9.63714610377997e-09,1.000975979365304e-10,5.002382959625152e-06,3.911805153545125e-10
397,56E0.02.98,5.459675960380386e-10,1.982573704404221e-20,5.000585233292908e-06,6.437181474105063e-18,4.062107617469888e-11,6.479794512096373e-13,1.379462360891666e-27,1.500323538612278e-17,1.793115654962172e-13,3.195407781002109e-08
398,56E0.02.99,6.03941669585836e-06,9.741399938843301e-09,0.0002518087959593089,1.425672616829711e-10,5.556805621088574e-09,2.724250815191932e-12,8.674658038094636e-16,4.614353688764147e-07,3.405048193953325e-12,2.139384253409925e-07
399,5728.01.19,0.01720704166908829,1.485074334091453e-05,3.792390454828148e-06,1.034552196877528e-08,8.683094242797082e-07,5.95795805040708e-06,0.0001337132236171981,0.001222780342501854,4.132244055417538e-05,1.283645508948143e-06
400,5728.01.190,0.002928584618018687,6.93182635220494e-05,4.750690121306392e-05,7.114636421230267e-09,3.512471975368399e-15,1.013884534341789e-11,0.01353634504755864,0.01053940068569364,1.422835205745493e-07,4.706273825352508e-13
401,5728.01.191,0.00907161891130461,9.788109235606864e-06,1.174524187628187e-08,0.0005042643238751627,0.0002175878621529605,1.423310732298601e-09,0.0001350298133039121,0.02193914719082058,7.980860831572818e-06,4.096062962271259e-06
402,5728.01.192,0.005333974575865719,1.0763926011452e-06,4.735367684381154e-07,2.75981607720741e-10,1.4289569685452e-07,3.219890476899117e-08,0.00219677484759212,0.01220296056020696,1.812050811156793e-06,8.571771585143228e-09
403,5728.01.193,6.586568668415462e-14,2.137270213357157e-09,6.35613433948542e-09,9.776256283201141e-20,2.197394917872729e-10,6.457728502857394e-07,5.365972766868413e-06,2.804903953371004e-09,1.934522463430936e-10,1.862517704513682e-11
404,5728.01.194,7.764943142934315e-05,4.73451552507685e-06,6.179737523533359e-07,7.72651766194875e-06,6.405951663437078e-06,5.792307965571017e-10,0.0002382847000994544,5.474549582346785e-05,2.626579483681768e-16,6.217636517854002e-05
405,5728.01.195,1.595557530259146e-10,4.575649696108779e-10,9.268106622870126e-09,4.454478618013597e-13,1.759569794536067e-07,1.090044823335196e-06,0.0004748449767454887,0.000557135029367821,6.73153470992058e-06,5.155601591562263e-07
406,5728.01.196,1.716096759323191e-06,8.234933990635113e-07,4.168060925003573e-06,1.712989437074791e-05,3.483811359182799e-06,4.906738822330945e-09,0.003092569037083298,1.148927923603815e-08,0.0008070590628576074,1.025282278632333e-07
407,5728.01.197,1.789293575425408e-07,2.873036137135228e-06,6.839840010694785e-08,6.094844728499438e-14,1.554046315176414e-05,1.751854608749827e-06,0.001990083315067402,8.174348358027588e-11,5.912095278193315e-06,1.545466741095966e-05
408,5728.01.198,3.828335208730882e-06,2.537406873865373e-05,3.353098850493703e-08,1.200034427144103e-10,0.0001395606857615236,2.011677866129968e-05,4.473356078606713e-06,0.01115694117785234,2.829608475618899e-05,1.396111741660759e-06
409,5728.01.199,0.006747251677849404,2.617893987142328e-05,1.12031840603282e-05,9.394458973865694e-05,2.651814062871256e-05,1.871940139620797e-06,0.002026502532150291,0.01202651803243737,0.0001498697953346296,0.0007311927043915505
410,5728.01.2,0.01444004783454973,5.118528710830234e-06,1.05577193542273e-06,3.585404139826807e-06,1.596570862470493e-06,4.333349000251153e-06,0.01273268371648973,0.0008772101609061433,9.981407017512614e-06,1.880271322460774e-08
411,5728.01.20,0.007606962280296071,7.961639615293052e-05,3.120541415219692e-05,5.405720447293973e-10,2.982071606359373e-05,2.918880282452766e-08,0.0002803264406742057,0.01158230220192591,9.15754354940473e-05,1.18005518394497e-07
412,5728.01.200,0.0005596608824292162,3.567463782087029e-07,3.020379755944153e-06,2.037472006750575e-10,2.792492471980684e-05,2.887374479172039e-06,0.003643359098606596,0.01781765256493263,0.0001309686076345906,1.882200090766736e-05
413,5728.01.21,0.003956453286652898,3.588058633922726e-06,1.464591576884663e-06,2.958351442236739e-11,6.010746419447226e-05,9.649440980093628e-09,0.004980920864104127,0.01308370418845079,3.908703380493688e-08,6.162592596554908e-05
414,5728.01.22,0.001553942478706806,5.097041462967963e-08,6.843563651229574e-08,7.63869551945373e-06,4.962473686506934e-08,5.662959695538498e-10,2.943680735266527e-06,0.01084637063088513,7.67623125074988e-06,7.032453697591605e-07
415,5728.01.23,5.177364250608166e-09,5.141564774597872e-08,2.091425404461496e-10,6.327373568882593e-09,6.08936468998894e-10,7.320203559094251e-12,2.429362657190856e-26,2.034785212348912e-11,6.015856872363208e-10,1.764066991913074e-10
416,5728.01.24,0.0001579316804813214,0.0003930904363374686,0.001340459057075575,2.219774579222138e-09,0.0001003193866870927,0.0002424307629562,0.0004723990244007208,8.557335015841136e-05,0.0003561601008333816,1.996728769457431e-06
417,5728.01.25,0.0002454578366721112,1.383041972181463e-08,2.483478234433628e-07,6.719738755627906e-15,7.733688811263602e-07,1.244736312964463e-10,0.004705829323909818,0.01338744617296431,4.23744186926409e-10,2.264074948272323e-06
418,5728.01.26,0.002456660565718087,3.683829530392617e-17,1.130438012807868e-08,6.041579391922629e-08,4.200585554263352e-05,1.609090264996349e-12,6.444025498447815e-05,0.01055434104844838,1.514922411848447e-11,8.202105916779995e-07
419,5728.01.27,0.01492521274769942,0.0002251466192551897,0.0001229136128872495,9.436963984576028e-14,4.849524671505143e-05,1.642648106782268e-06,9.906541374912096e-05,0.01006928903560176,6.65520268722816e-05,1.042142770809009e-05
420,5728.01.28,0.005479969200188364,0.0007759761844429456,3.090009648332972e-06,6.859584722737589e-10,0.00043524893798915,8.472183671343347e-06,0.0002174032690392094,0.00197684075399831,9.183889368798363e-05,2.796374025712793e-05
421,5728.01.29,2.017497289677667e-06,2.061797970900808e-10,1.402366689970405e-07,6.770153966349794e-09,0.0004585826437080021,7.12631640789982e-11,1.970164968585346e-05,0.001949603292647942,6.398447596598533e-08,2.746519973867621e-09
422,5728.01.3,0.001686893206368673,2.398847479835931e-09,1.73393867420909e-08,2.590092750976963e-10,0.0002431815391592861,8.170686780924631e-07,0.004041345802800073,0.01290041841845853,1.392077681707745e-05,0.0003542866367803329
423,5728.01.30,0.0001147623704084893,6.558662585355311e-06,5.53945273247005e-06,4.255273195145341e-07,6.182689072150514e-17,3.193149359869438e-08,6.493787582392488e-23,3.241374712448417e-05,2.874543006905331e-07,1.393475324738286e-06
424,5728.01.31,3.835471897536724e-07,5.403420484354691e-06,2.908159686483525e-07,9.401827664029292e-09,2.193360282621616e-06,1.375341827267245e-05,0.003165901923418586,0.01653132062175644,0.0001130736112161204,2.67950852654925e-06
425,5728.01.32,0.004245821041690157,3.946277577945703e-05,1.895386381895264e-07,9.832940565945017e-07,3.332898265298302e-06,6.945775881416982e-07,0.0006131798112341635,0.003395721149626173,7.962914436204634e-06,3.959624939960567e-06
426,5728.01.33,0.001800048015022788,1.364915629171171e-06,4.204034107952893e-06,8.663602780610577e-07,0.0001052171027946596,4.020158345433401e-07,3.665153242555799e-05,0.001785852981827654,1.930621311084615e-06,2.412360829972947e-05
427,5728.01.34,9.368786938459243e-06,0.001109153381218804,1.315755129283076e-08,1.34539466621432e-07,0.0008875825220963161,1.187310286635371e-05,0.01018916440181928,0.006831332156385683,0.001331050744521004,0.0001801508518255129
428,5728.01.35,6.43034287143682e-07,7.557090220320452e-12,5.833464327706552e-08,2.918125719933972e-06,2.97460352407875e-10,3.621347811013612e-07,3.022997415092042e-08,2.224550624528779e-07,2.876918258088502e-07,6.142032253438679e-07
429,5728.01.36,1.792836881687719e-05,3.540839331834729e-09,3.539052087018168e-10,1.114507737570808e-14,2.405752071159739e-06,1.475469716562424e-05,9.238815349714774e-05,0.0005568603645469723,2.780552270681201e-05,1.358199114778759e-05
430,5728.01.37,1.302833493337599e-07,8.697987319996857e-06,1.07312357944424e-06,3.124371027705771e-15,0.0001173000806632931,2.962994322923964e-05,0.007297289501132165,3.388461675809332e-08,5.723012979179779e-05,1.766777669547471e-07
431,5728.01.38,1.019399270479354e-07,0.0001026094615885188,3.375809045724005e-09,4.297942818811211e-15,1.036355065976624e-07,3.140943992881336e-07,0.00420685003001975,8.350400114348121e-08,0.0001306395911796781,1.301890974958707e-05
432,5728.01.39,6.662332169375885e-06,9.449462960250059e-07,1.020496323698955e-09,1.624440658609766e-12,3.29493098252341e-06,1.915049627297424e-08,0.0001096624605882822,9.359329578917544e-07,5.213861882879001e-08,4.521350838336848e-06
433,5728.01.4,3.507631512880093e-06,0.001171589445474605,0.0001178029071383338,1.588576459878419e-13,2.193502593618998e-05,7.203652719224097e-08,0.001847933465510899,0.01039417168191424,6.902133414243388e-06,9.038892399126978e-08
434,5728.01.40,0.003220619877311179,1.825482885276614e-05,0.000359411704524455,4.409853988352763e-05,4.091826445667456e-05,0.0001182737102636743,0.008230031774230054,0.02033643704029715,9.976352226739675e-06,0.0005782307639417302
435,5728.01.41,4.976136054872675e-06,1.261952622783975e-15,4.337183375770349e-07,6.461700834054203e-07,4.570781741909113e-07,3.444787287503421e-08,6.786032349949087e-05,0.01145327658895057,7.071614500478894e-10,8.255851503820067e-06
436,5728.01.42,0.002076439269871634,2.718050980157528e-05,1.652040191290405e-06,1.823772623324038e-08,0.0003356460643254342,1.952076093522642e-07,0.00279596338586651,0.01241055874463923,4.8850271923745e-06,0.0001542814834769188
437,5728.01.43,9.929876986036838e-06,1.230359606551707e-07,0.0004223016169432081,5.697042777629451e-09,0.000182450425295233,1.913979666765104e-08,0.001292791355521227,1.842337543822478e-06,1.722198124943409e-06,0.0004695378293037711
438,5728.01.44,0.006412230545736648,0.0001866965927693417,0.002438007266865219,6.19386215852473e-10,1.425790860731331e-05,2.786661537676874e-06,0.01150098726148692,0.01263069039264031,1.840254297595281e-06,3.543667394396351e-06
439,5728.01.45,3.698968078469215e-06,0.0002356366700382708,7.258272256721678e-07,1.009508490682721e-07,1.042510434794016e-05,1.084324369380037e-12,0.003617005756254248,0.01085586819143559,2.929319170278422e-07,9.464856641804655e-06
440,5728.01.46,9.254615965657102e-06,1.249552010622691e-06,2.670009732483202e-09,1.375710852056558e-05,5.537660284809605e-05,1.719574847898255e-05,0.002287918726875757,1.454351072784443e-07,3.779718202313661e-05,8.303361392035156e-05
441,5728.01.47,7.95277383603247e-05,9.260699530459259e-07,3.504484453380231e-05,1.498827090760674e-08,0.0001110197210305756,3.318482672775983e-07,0.004507313425908612,0.01393850869451106,1.550233365412123e-05,5.788130560011381e-05
442,5728.01.48,3.602048226731031e-07,0.0002181788951325071,4.93574642054245e-07,1.285618492074096e-10,2.24497417220938e-06,4.753068610722574e-11,0.00100345816203887,3.396486485878795e-09,0.0005037881149294465,1.859738411135539e-07
443,5728.01.49,2.086827092012331e-06,3.370480798116068e-05,0.003184130778332974,1.467570214414105e-11,0.0001641457895266861,1.468574095007325e-06,0.0007349927368590235,7.689243968366673e-06,9.261687099906717e-06,1.218470416790812e-05
444,5728.01.5,2.035458628822654e-07,4.48179837820534e-07,5.30752347990108e-08,6.955108610829997e-09,1.346902352475867e-08,1.416130438682475e-07,0.0003198458001236951,1.724394950985831e-07,3.421636390019052e-06,1.050831660553398e-08
445,5728.01.50,0.0006981828268554827,2.857698222759353e-07,6.545646838689455e-12,1.723195571528812e-16,2.564070988682192e-05,1.392732543852197e-11,0.01036259022345997,0.02105537355837954,1.271771719287355e-05,2.820155171033146e-11
446,5728.01.51,0.01806522133664899,3.391752941900004e-05,1.237434401134823e-05,1.092133122012186e-09,1.448396004423514e-05,3.046364127040115e-05,0.007411241389726707,0.01565289438609358,4.570422700251005e-05,6.053269486632611e-05
447,5728.01.52,0.0004934247389942358,1.702886406364899e-08,9.295998147601636e-09,4.822199034691207e-06,7.949689296053e-05,3.38673114816739e-08,0.0009350583581768529,5.376800727298694e-08,0.0009827463209783986,3.813861901129206e-07
448,5728.01.53,0.0009739658013609452,0.0006083222919119312,2.270757285302832e-08,1.965957176725849e-09,4.061854175605996e-11,7.200047995872601e-08,1.434831571096365e-06,0.01089772229254876,9.193348785012357e-08,1.240045247313169e-07
449,5728.01.54,0.002003004330278304,2.063263321123215e-05,1.625116265770944e-07,3.395480488231626e-13,4.292878784536634e-05,4.938298927778791e-06,0.001815687861775347,0.01273439957199947,4.449643023821094e-07,2.573389016585996e-05
450,5728.01.55,5.292321293856821e-06,3.262982317313969e-08,1.56571832096395e-06,5.515053067142158e-10,2.837656902447882e-06,1.463512172339272e-08,0.005151853912433202,1.193148901881674e-07,0.0001220480810214497,1.839543548816968e-06
451,5728.01.56,0.0008559544217917157,0.0001677256365843855,5.902051577892156e-06,6.175323585783255e-09,2.607436581744307e-07,1.165478867181126e-09,0.0004759540181736104,0.0114344607836154,2.502568772653452e-05,3.096038378176578e-06
452,5728.01.57,0.000209205785517806,0.000423946043944753,1.633609246428117e-05,3.122665595514633e-06,0.00117735015467894,2.108715303159854e-05,0.008421333734753508,0.000105753687176945,9.320625905684481e-05,1.536973856124388e-05
453,5728.01.58,0.001267760903437854,1.370799551926484e-07,3.397847521004273e-07,1.094200274728224e-05,0.0001051190973035346,1.388436220805776e-05,0.0007189411931764299,0.01013530254140648,0.0002840919176964437,3.094063477685383e-05
454,5728.01.59,0.001879993441258018,3.019471376273116e-07,3.22324629119611e-07,5.29471821827875e-07,9.441681786202225e-05,5.504824514687223e-08,0.002096037001257324,0.01099827152834709,1.253585868354455e-06,6.11328853855232e-07
455,5728.01.6,0.00919190214445243,0.0009816091426646412,4.139392975006239e-07,9.362566707551263e-08,4.064058892399815e-05,9.939203886276572e-05,0.004235188950692347,0.01301390596372584,2.231948146471373e-05,2.24986704912951e-05
456,5728.01.60,0.005815101452719027,6.02057165425272e-11,5.768902979541331e-09,3.302676937174526e-10,7.97289971822697e-06,2.793230488443897e-08,0.0008971246470668896,0.01180870816416787,5.535439336104046e-09,1.265379933863565e-07
457,5728.01.61,0.0007834282480566807,3.124621825152356e-06,1.890816055368314e-08,1.725997368356378e-07,3.033968296676276e-07,1.870885707452103e-06,0.002717627277224337,4.425207892674254e-07,9.990859152385814e-05,1.054194541034577e-06
458,5728.01.62,1.259899875215697e-07,4.939212518321971e-12,1.441696885879858e-10,1.837267198823614e-12,4.619137533833279e-06,1.764073517488223e-07,0.004860968373489294,4.901282581427559e-09,1.484569553020755e-11,8.779767817468007e-05
459,5728.01.63,1.044951863744743e-05,2.203038439905502e-08,7.48522169953665e-07,4.324131259638235e-11,3.124658890811995e-06,7.203451736710759e-13,0.001295402863531641,3.908158266134239e-08,2.275024801326395e-05,1.249419481127266e-10
460,5728.01.64,0.01028482895576234,3.461607890307087e-07,6.238478312848153e-05,1.569741143810802e-12,0.0005784686574301112,2.612305571483397e-06,0.004132530985310623,0.004225505654857904,5.182290183962742e-06,4.311271843052469e-05
461,5728.01.65,0.004051799855290844,0.0001047076945597566,6.33002787913188e-06,0.0002019149794287699,0.0007645537493590356,2.922242625771352e-05,0.000969191699434746,0.01070184706119871,6.845238961758933e-06,0.0002089922358968056
462,5728.01.66,0.001468574306270648,8.367463274534249e-05,1.19974036915362e-08,1.108329818058148e-09,1.530660566183275e-05,1.11346605972728e-06,0.0006954823354019961,0.0008071068532295246,0.0001340331600263298,1.261287688894e-05
463,5728.01.67,0.004701656267344123,1.569011848810641e-06,2.266182272465977e-07,3.097828835029807e-05,0.0004104870414743683,1.251171478816731e-08,0.001541278315864128,0.01174908869077846,9.12150174386561e-05,4.765721555222885e-07
464,5728.01.68,8.600721151615303e-07,4.571566646212883e-07,3.695697215301669e-08,1.556456316771762e-06,4.060997830844267e-07,8.95642164262575e-21,0.005374287832031995,0.02312226149011123,2.907682171871837e-05,1.385589842148246e-05
465,5728.01.69,0.003558012536252505,2.847039279035189e-05,2.479057708710034e-12,7.609325342427066e-06,1.238894403165777e-05,2.460908116159023e-14,0.0006418506629579987,0.000931227932236592,5.186897813476115e-06,2.331887703702051e-10
466,5728.01.7,2.047685225436887e-08,0.0001409543817943561,5.395907885809795e-07,3.191192779087697e-16,8.16781365934214e-09,8.663141307097448e-10,1.211928807967394e-06,5.352648820820502e-09,5.425154859441112e-05,7.758078762512108e-09
467,5728.01.70,0.001691887971663587,4.721566747254208e-05,4.041204917502854e-06,1.626558988184649e-07,0.0002916413164671174,0.0003867494256890515,0.001101108456869184,0.01396497432801186,0.0003562557514736354,2.932424897797802e-05
468,5728.01.71,2.085008892798761e-06,5.880716126612656e-06,8.171803910879257e-06,7.672249377108512e-14,6.377791322093711e-05,9.357990914876973e-10,3.28679687935401e-06,1.05662262201747e-07,1.159882329943531e-09,2.143080045508422e-07
469,5728.01.72,5.652548464836352e-05,0.001550570493043397,1.922571678575171e-06,3.176616666499961e-05,2.885478059856334e-09,6.869772437768249e-07,0.003440177137165719,0.01099022359730385,1.840719398868779e-08,2.366103506393184e-05
470,5728.01.73,8.112821326425002e-06,0.0004078164184613925,1.97708974608667e-08,6.992390874756605e-05,4.083516382596884e-06,1.081526475943104e-06,0.0001504240345491515,0.001412874741502406,1.389672225675785e-05,7.470438815336301e-07
